序号,申请人,单位,院系,高校名称,人才称号,入选年份,数据来源,原始链接
155,黄盖,中国科学院遗传与发育生物学研究所,中国科学院遗传与发育生物学研究所,中国科学院,国家优秀青年科学基金获得者,2025,科学家之家公众号2025年优青公示,https://zhuanlan.zhihu.com/p/xxxxxx
156,陈晨,中国科学院植物研究所,中国科学院植物研究所,中国科学院,国家优秀青年科学基金获得者,2025,科学家之家公众号2025年优青公示,https://zhuanlan.zhihu.com/p/xxxxxx
157,葛晓阳,中国农业科学院棉花研究所,中国农业科学院棉花研究所,中国农业科学院,国家优秀青年科学基金获得者,2025,科学家之家公众号2025年优青公示,https://zhuanlan.zhihu.com/p/xxxxxx
158,刘永鑫,中国农业科学院深圳农业基因组研究所,中国农业科学院深圳农业基因组研究所,中国农业科学院,国家优秀青年科学基金获得者,2025,科学家之家公众号2025年优青公示,https://zhuanlan.zhihu.com/p/xxxxxx
159,高连光,中国农业科学院深圳农业基因组研究所,中国农业科学院深圳农业基因组研究所,中国农业科学院,国家优秀青年科学基金获得者,2025,科学家之家公众号2025年优青公示,https://zhuanlan.zhihu.com/p/xxxxxx
160,张金喆,中国农业科学院蔬菜花卉研究所,中国农业科学院蔬菜花卉研究所,中国农业科学院,国家优秀青年科学基金获得者,2025,科学家之家公众号2025年优青公示,https://zhuanlan.zhihu.com/p/xxxxxx
161,张震,中国农业科学院饲料研究所,中国农业科学院饲料研究所,中国农业科学院,国家优秀青年科学基金获得者,2025,科学家之家公众号2025年优青公示,https://zhuanlan.zhihu.com/p/xxxxxx
162,周琦,中国农业科学院油料作物研究所,中国农业科学院油料作物研究所,中国农业科学院,国家优秀青年科学基金获得者,2025,科学家之家公众号2025年优青公示,https://zhuanlan.zhihu.com/p/xxxxxx
163,王艳磊,中国人民大学,化学与生命资源学院,中国人民大学,国家优秀青年科学基金获得者,2025,科学家之家公众号2025年优青公示,https://zhuanlan.zhihu.com/p/xxxxxx
164,刘泽豪,中国人民大学,财政金融学院,中国人民大学,国家优秀青年科学基金获得者,2025,科学家之家公众号2025年优青公示,https://zhuanlan.zhihu.com/p/xxxxxx
165,王喜龙,中国石油大学（北京）,化学工程与环境学院,中国石油大学（北京）,国家优秀青年科学基金获得者,2025,科学家之家公众号2025年优青公示,https://zhuanlan.zhihu.com/p/xxxxxx
166,潘原,中国石油大学（华东）,化学化工学院,中国石油大学（华东）,国家优秀青年科学基金获得者,2025,科学家之家公众号2025年优青公示,https://zhuanlan.zhihu.com/p/xxxxxx
167,邓晓雅,中国水利水电科学研究院,中国水利水电科学研究院,中国水利水电科学研究院,国家优秀青年科学基金获得者,2025,科学家之家公众号2025年优青公示,https://zhuanlan.zhihu.com/p/xxxxxx
168,唐欢,中国中医科学院中药研究所,中国中医科学院中药研究所,中国中医科学院,国家优秀青年科学基金获得者,2025,科学家之家公众号2025年优青公示,https://zhuanlan.zhihu.com/p/xxxxxx
169,王许国,中国中医科学院中药研究所,中国中医科学院中药研究所,中国中医科学院,国家优秀青年科学基金获得者,2025,科学家之家公众号2025年优青公示,https://zhuanlan.zhihu.com/p/xxxxxx
170,刘斯洋,中南大学,自动化学院,中南大学,国家优秀青年科学基金获得者,2025,科学家之家公众号2025年优青公示,https://zhuanlan.zhihu.com/p/xxxxxx
171,刘佳蔚,中山大学,公共卫生学院（深圳）,中山大学,国家优秀青年科学基金获得者,2025,科学家之家公众号2025年优青公示,https://zhuanlan.zhihu.com/p/xxxxxx
172,吕佳蔚,中山大学,肿瘤防治中心放疗科,中山大学,国家优秀青年科学基金获得者,2025,科学家之家公众号2025年优青公示,https://zhuanlan.zhihu.com/p/xxxxxx
173,武远众,中山大学,肿瘤防治中心,中山大学,国家优秀青年科学基金获得者,2025,科学家之家公众号2025年优青公示,https://zhuanlan.zhihu.com/p/xxxxxx
174,张海亮,中山大学,肿瘤防治中心,中山大学,国家优秀青年科学基金获得者,2025,科学家之家公众号2025年优青公示,https://zhuanlan.zhihu.com/p/xxxxxx
175,张怀文,中山大学,附属第八医院,中山大学,国家优秀青年科学基金获得者,2025,科学家之家公众号2025年优青公示,https://zhuanlan.zhihu.com/p/xxxxxx
176,顾浩,中山大学,药学院,中山大学,国家优秀青年科学基金获得者,2025,科学家之家公众号2025年优青公示,https://zhuanlan.zhihu.com/p/xxxxxx
177,吴晓姝,中山大学,大气科学学院,中山大学,国家优秀青年科学基金获得者,2025,科学家之家公众号2025年优青公示,https://zhuanlan.zhihu.com/p/xxxxxx
178,成立,中山大学,大气科学学院,中山大学,国家优秀青年科学基金获得者,2025,科学家之家公众号2025年优青公示,https://zhuanlan.zhihu.com/p/xxxxxx
179,彭凯,重庆大学,电气工程学院,重庆大学,国家优秀青年科学基金获得者,2025,科学家之家公众号2025年优青公示,https://zhuanlan.zhihu.com/p/xxxxxx
180,彭凯,重庆理工大学,机械工程学院,重庆理工大学,国家优秀青年科学基金获得者,2025,科学家之家公众号2025年优青公示,https://zhuanlan.zhihu.com/p/xxxxxx
